# PTYA_CSV_VERSION: 1
# SIGNAL: name=time, group=General, row=0, col=0, dim=1
# SIGNAL: name=input, group=General, row=0, col=0, dim=1
# SIGNAL: name=output, group=General, row=0, col=0, dim=1
time,input,output
0.2129,0.925319,0.999444
0.213,0.981432,0.999155
0.2131,0.480456,0.997476
0.2132,1.01581,0.995914
0.2133,1.08351,0.99625
0.2134,0.775105,0.995831
0.2135,1.30137,0.996097
0.2136,0.867682,0.996651
0.2137,1.17227,0.996797
0.2138,1.00363,0.997368
0.2139,1.15465,0.99788
0.214,1.17283,0.998919
0.2141,0.972575,0.999381
0.2142,1.10758,0.999636
0.2143,0.708622,0.999062
0.2144,0.825567,0.997609
0.2145,1.19323,0.997683
0.2146,0.984431,0.998254
0.2147,1.26778,0.999055
0.2148,1.15835,1.0004
0.2149,0.770602,1.00017
0.215,1.10009,0.999764
0.2151,1.1301,1.00049
0.2152,1.03955,1.00101
0.2153,1.23338,1.00186
0.2154,0.736531,1.00176
0.2155,1.16029,1.00142
0.2156,0.771316,1.0012
0.2157,0.959275,1.00035
0.2158,0.939504,1.00003
0.2159,0.861525,0.999407
0.216,0.936301,0.998777
0.2161,0.776711,0.997886
0.2162,1.32342,0.998213
0.2163,1.13977,0.999675
0.2164,0.801746,0.999493
0.2165,1.11112,0.999224
0.2166,1.44467,1.00097
0.2167,0.973412,1.00227
0.2168,0.549,1.00076
0.2169,0.793431,0.998698
0.217,0.94381,0.997884
0.2171,1.10694,0.998056
0.2172,1.20965,0.99906
0.2173,0.822658,0.999167
0.2174,0.991789,0.998591
0.2175,0.575151,0.997243
0.2176,0.58345,0.994626
0.2177,1.07051,0.993575
0.2178,0.755575,0.993071
0.2179,1.0762,0.992588
0.218,0.87617,0.992485
0.2181,0.982018,0.992088
0.2182,1.15088,0.992554
0.2183,0.900408,0.992761
0.2184,1.25204,0.993284
0.2185,0.826737,0.993572
0.2186,0.813527,0.992486
0.2187,1.0771,0.992191
0.2188,1.17332,0.993024
0.2189,1.3229,0.994621
0.219,1.30815,0.996632
0.2191,1.0764,0.997857
0.2192,0.937369,0.997913
0.2193,1.10236,0.998051
0.2194,0.767418,0.997655
0.2195,1.17162,0.997479
0.2196,1.06122,0.998224
0.2197,1.0282,0.998515
0.2198,1.23243,0.999341
0.2199,0.789622,0.999414
0.22,0.867163,0.998343
0.2201,1.27498,0.998798
0.2202,1.11476,1.00003
0.2203,0.867808,0.999972
0.2204,1.14936,1.00003
0.2205,1.15902,1.00099
0.2206,0.965566,1.00138
0.2207,1.14006,1.0017
0.2208,1.01916,1.00219
0.2209,0.947413,1.00207
0.221,1.07105,1.00211
0.2211,0.858234,1.00188
0.2212,0.784227,1.00075
0.2213,1.16967,1.0006
0.2214,0.720946,1.00025
0.2215,0.903275,0.999072
0.2216,0.689261,0.997802
0.2217,1.12903,0.997246
0.2218,1.03721,0.997784
0.2219,1.03453,0.998023
0.222,1.05852,0.998327
0.2221,0.963541,0.998406
0.2222,1.02037,0.998366
0.2223,0.671785,0.997412
0.2224,0.710457,0.995493
0.2225,1.15735,0.995108
0.2226,1.14331,0.99608
0.2227,1.2747,0.997414
0.2228,1.11227,0.998642
0.2229,0.991817,0.998976
0.223,0.643491,0.99784
0.2231,1.25752,0.997544
0.2232,0.640542,0.99724
0.2233,0.931675,0.995918
0.2234,0.950246,0.995573
0.2235,0.819418,0.99488
0.2236,1.3311,0.995383
0.2237,0.729184,0.995601
0.2238,1.06462,0.994983
0.2239,0.809748,0.994621
0.224,0.734974,0.993229
0.2241,0.942666,0.992261
0.2242,1.15381,0.992612
0.2243,1.25974,0.993954
0.2244,1.33394,0.995851
0.2245,0.819025,0.996356
0.2246,0.959865,0.995686
0.2247,0.82252,0.995032
0.2248,1.13831,0.99494
0.2249,1.27109,0.996254
0.225,0.929637,0.996906
0.2251,0.567161,0.995349
0.2252,1.15636,0.994513
0.2253,0.946322,0.994869
0.2254,1.01874,0.994791
0.2255,1.04231,0.995015
0.2256,1.23749,0.995923
0.2257,0.843568,0.996202
0.2258,1.09504,0.996034
0.2259,1.30651,0.997316
0.226,0.832512,0.997768
0.2261,0.888793,0.996909
0.2262,0.962866,0.996464
0.2263,0.872948,0.995972
0.2264,0.92497,0.995365
0.2265,0.783716,0.994481
0.2266,1.34503,0.994919
0.2267,1.21361,0.9967
0.2268,1.22542,0.998096
0.2269,0.991119,0.998786
0.227,1.06266,0.998962
0.2271,1.1545,0.999649
0.2272,1.10416,1.00046
0.2273,0.719881,0.999907
0.2274,0.95908,0.998902
0.2275,0.863825,0.998354
0.2276,0.849694,0.997468
0.2277,1.20959,0.997669
0.2278,0.846602,0.99786
0.2279,1.07978,0.997642
0.228,1.16396,0.998421
0.2281,1.07369,0.999175
0.2282,1.15809,0.999906
0.2283,1.07654,1.00064
0.2284,1.23955,1.00163
0.2285,1.02117,1.00243
0.2286,1.14115,1.00293
0.2287,1.20586,1.00399
0.2288,0.891938,1.00428
0.2289,0.802304,1.00329
0.229,0.993191,1.00263
0.2291,1.15581,1.00308
0.2292,1.02088,1.00362
0.2293,0.674107,1.00264
0.2294,0.782769,1.00092
0.2295,1.09838,1.00054
0.2296,1.1363,1.00127
0.2297,1.48256,1.0032
0.2298,1.15487,1.00518
0.2299,0.692733,1.00467
0.23,0.67738,1.00267
0.2301,0.912164,1.00137
0.2302,0.83483,1.00056
0.2303,1.18197,1.00061
0.2304,1.02869,1.00127
0.2305,0.752053,1.00058
0.2306,0.881462,0.999424
0.2307,1.20097,0.999686
0.2308,0.715247,0.999425
0.2309,0.893082,0.998202
0.231,1.33255,0.99892
0.2311,1.02494,1.00005
0.2312,0.970764,1.00003
0.2313,0.681857,0.998945
0.2314,1.16535,0.998473
0.2315,1.07907,0.999248
0.2316,1.29612,1.00043
0.2317,1.32859,1.00238
0.2318,0.872879,1.003
0.2319,1.24474,1.00335
0.232,1.17873,1.00465
0.2321,0.762275,1.00444
0.2322,0.848102,1.00319
0.2323,1.09493,1.00299
0.2324,1.29789,1.0042
0.2325,0.700337,1.00417
0.2326,1.25121,1.00399
0.2327,0.990009,1.00472
0.2328,0.92214,1.00442
0.2329,0.838426,1.00364
0.233,0.722305,1.00224
0.2331,1.21796,1.00204
0.2332,0.919095,1.00246
0.2333,1.16315,1.0027
0.2334,1.31098,1.00417
0.2335,1.09004,1.0054
0.2336,1.24281,1.00641
0.2337,0.889838,1.00678
0.2338,1.1446,1.00685
0.2339,0.937001,1.00706
0.234,1.14693,1.00728
0.2341,1.2331,1.00842
0.2342,1.20382,1.00974
0.2343,1.01681,1.01037
0.2344,1.11076,1.0107
0.2345,0.935387,1.01078
0.2346,0.952527,1.01036
0.2347,1.02129,1.01022
0.2348,0.869235,1.00981
0.2349,0.495482,1.00776
0.235,0.92186,1.00588
0.2351,0.980648,1.00554
0.2352,1.15237,1.00592
0.2353,0.622265,1.00518
0.2354,0.924606,1.00373
0.2355,0.894919,1.00314
0.2356,0.801342,1.00217
0.2357,0.76256,1.00079
0.2358,1.21759,1.00072
0.2359,1.11156,1.00175
0.236,1.02137,1.00216
0.2361,0.957108,1.00207
0.2362,1.1028,1.00225
0.2363,1.06801,1.00277
0.2364,1.00501,1.00298
0.2365,1.0541,1.00315
0.2366,0.950974,1.00314
0.2367,0.991794,1.00295
0.2368,0.85613,1.00245
0.2369,0.832573,1.00146
0.237,1.18972,1.00152
0.2371,1.03065,1.0022
0.2372,0.840104,1.00178
0.2373,0.898163,1.00095
0.2374,0.736605,0.999802
0.2375,1.22947,0.999697
0.2376,1.03288,1.00052
0.2377,0.86033,1.00018
0.2378,0.964667,0.999634
0.2379,1.13113,0.999936
0.238,0.914994,1.00008
0.2381,1.26268,1.00064
0.2382,0.819903,1.00089
0.2383,0.542922,0.998891
0.2384,0.836398,0.996954
0.2385,1.25701,0.997265
0.2386,1.12083,0.998466
0.2387,1.10975,0.999197
0.2388,1.36163,1.00068
0.2389,1.23709,1.00255
0.239,1.07125,1.0035
0.2391,1.0061,1.00372
0.2392,1.11733,1.00408
0.2393,1.03293,1.00453
0.2394,0.929045,1.00438
0.2395,1.23451,1.00487
0.2396,0.911038,1.00529
0.2397,0.779688,1.00429
0.2398,0.94792,1.00341
0.2399,1.14802,1.00369
0.24,1.32814,1.00516
0.2401,0.923682,1.00591
0.2402,1.05461,1.00581
0.2403,0.933008,1.00573
0.2404,1.01599,1.00554
0.2405,0.941422,1.00537
0.2406,1.30068,1.00609
0.2407,1.127,1.00739
0.2408,1.06251,1.00794
0.2409,0.894452,1.00776
0.241,1.1364,1.0078
0.2411,0.512612,1.00666
0.2412,0.977314,1.00502
0.2413,1.13376,1.00533
0.2414,0.994027,1.0057
0.2415,1.21111,1.00631
0.2416,0.791817,1.00628
0.2417,1.22648,1.0063
0.2418,0.807498,1.00636
0.2419,0.958209,1.00559
0.242,0.985767,1.00538
0.2421,1.07192,1.00553
0.2422,1.31026,1.00669
0.2423,1.14547,1.00807
0.2424,1.15447,1.00896
0.2425,0.74885,1.0086
0.2426,1.08549,1.00803
0.2427,0.982784,1.00819
0.2428,1.10159,1.00841
0.2429,1.13742,1.0091
0.243,0.397294,1.00759
0.2431,0.965873,1.00555
0.2432,0.943195,1.00523
0.2433,0.942226,1.00484
0.2434,1.08335,1.00488
0.2435,0.838702,1.00461
0.2436,0.983577,1.00402
0.2437,0.985863,1.0039
0.2438,1.03491,1.00394
0.2439,0.474609,1.00238
0.244,0.844976,1.00024
0.2441,1.17173,1.00029
0.2442,1.02901,1.00092
0.2443,1.10369,1.00133
0.2444,1.0544,1.00181
0.2445,0.831976,1.00145
0.2446,1.00409,1.00092
0.2447,0.893323,1.0006
0.2448,0.862302,0.999826
0.2449,1.24367,1.00016
0.245,1.18375,1.0015
0.2451,0.982608,1.00201
0.2452,1.14098,1.00238
0.2453,0.741699,1.002
0.2454,0.877757,1.0008
0.2455,0.862141,0.999977
0.2456,1.00036,0.999546
0.2457,0.867066,0.999134
0.2458,0.999031,0.99872
0.2459,0.74901,0.997939
0.246,0.744453,0.996366
0.2461,0.877517,0.995205
0.2462,1.04884,0.995004
0.2463,1.01931,0.995249
0.2464,0.975219,0.995261
0.2465,1.37279,0.996381
0.2466,1.14631,0.998029
0.2467,1.06286,0.998697
0.2468,1.22328,0.999601
0.2469,0.48013,0.998675
0.247,1.4054,0.998324
0.2471,1.24374,1.00037
0.2472,1.24633,1.0019
0.2473,1.16941,1.00319
0.2474,0.964239,1.00359
0.2475,0.945506,1.00328
0.2476,1.10357,1.00342
0.2477,0.836989,1.00321
0.2478,0.872008,1.00228
0.2479,0.917123,1.0016
0.248,1.01392,1.00138
0.2481,1.29741,1.00234
0.2482,1.16489,1.00378
0.2483,0.784893,1.0036
0.2484,1.2075,1.00355
0.2485,0.88546,1.00382
0.2486,1.06398,1.00364
0.2487,1.19254,1.00442
0.2488,0.769976,1.00427
0.2489,0.70216,1.00259
0.249,1.15844,1.00214
0.2491,1.31886,1.00362
0.2492,0.635933,1.00346
0.2493,0.599657,1.00104
0.2494,1.35279,1.00089
0.2495,0.951827,1.00183
0.2496,0.828636,1.00113
0.2497,1.08135,1.00085
0.2498,0.693033,1.00013
0.2499,0.763009,0.998429
0.25,0.808924,0.997099
0.2501,0.978023,0.99645
0.2502,1.11049,0.996749
0.2503,1.12761,0.997515
0.2504,0.8783,0.997549
0.2505,0.861155,0.996748
0.2506,1.04352,0.99647
0.2507,0.753312,0.995856
0.2508,1.18942,0.995703
0.2509,0.858449,0.99588
0.251,0.740424,0.994649
0.2511,0.980006,0.993807
0.2512,1.03222,0.993884
0.2513,0.764921,0.993287
0.2514,0.992228,0.992569
0.2515,0.942583,0.992411
0.2516,1.11829,0.992649
0.2517,0.940175,0.992878
0.2518,0.8414,0.992239
0.2519,1.37875,0.992977
0.252,0.52342,0.992715
0.2521,1.03503,0.991377
0.2522,1.02729,0.991627
0.2523,0.69788,0.990818
0.2524,0.775147,0.989225
0.2525,0.842099,0.988094
0.2526,1.06171,0.987867
0.2527,0.853234,0.987677
0.2528,1.05134,0.987455
0.2529,0.856235,0.987245
0.253,1.00958,0.986904
0.2531,0.888962,0.986668
0.2532,0.737537,0.985582
0.2533,0.853347,0.984391
0.2534,1.18603,0.984612
0.2535,1.29311,0.986209
0.2536,0.812357,0.986626
0.2537,0.947206,0.985957
0.2538,0.980607,0.985819
0.2539,1.3579,0.986968
0.254,0.867718,0.987756
0.2541,0.998396,0.987413
0.2542,1.06802,0.9877
0.2543,0.739013,0.987173
0.2544,1.02215,0.986505
0.2545,1.49204,0.9882
0.2546,1.26731,0.990652
0.2547,1.36852,0.992702
0.2548,1.13523,0.994325
0.2549,0.950222,0.994628
0.255,1.17867,0.995066
0.2551,1.01403,0.9957
0.2552,0.972559,0.995685
0.2553,0.91438,0.995358
0.2554,0.822999,0.994565
0.2555,0.979836,0.993981
0.2556,1.05193,0.994118
0.2557,1.14003,0.994756
0.2558,0.76453,0.99449
0.2559,0.719649,0.992909
0.256,0.914741,0.991809
0.2561,1.3927,0.992823
0.2562,0.407991,0.992244
0.2563,0.96239,0.99032
0.2564,1.12037,0.99064
0.2565,1.02975,0.991169
0.2566,1.24008,0.992069
0.2567,0.936334,0.992672
0.2568,1.01153,0.992554
0.2569,1.19765,0.993256
0.257,1.1588,0.994415
0.2571,0.905453,0.994651
0.2572,1.11737,0.994756
0.2573,1.27667,0.996023
0.2574,0.625349,0.995741
0.2575,1.24851,0.995372
0.2576,1.03402,0.996286
0.2577,0.932525,0.996204
0.2578,0.68591,0.995033
0.2579,1.49515,0.995631
0.258,1.22929,0.997928
0.2581,0.963517,0.998544
0.2582,1.45364,0.99986
0.2583,0.769568,1.00056
0.2584,0.665537,0.998787
0.2585,0.874366,0.997354
0.2586,0.954532,0.996835
0.2587,0.786658,0.996044
0.2588,0.794,0.994755
0.2589,1.20573,0.994787
0.259,0.640148,0.994337
0.2591,0.720737,0.992371
0.2592,0.740198,0.990731
0.2593,1.06205,0.99017
0.2594,0.6889,0.989451
0.2595,0.887295,0.98819
0.2596,0.724518,0.987048
0.2597,1.07215,0.986493
0.2598,0.982348,0.986748
0.2599,0.874577,0.986383
0.26,1.083,0.986335
0.2601,0.897193,0.986359
0.2602,1.02812,0.98621
0.2603,1.1597,0.986885
0.2604,1.20924,0.988122
0.2605,0.884205,0.98849
0.2606,0.980815,0.988139
0.2607,1.03058,0.988249
0.2608,1.03889,0.98854
0.2609,0.785091,0.988061
0.261,1.01223,0.987501
0.2611,1.13018,0.988025
0.2612,1.07625,0.988746
0.2613,1.07605,0.989294
0.2614,0.851159,0.989133
0.2615,0.880961,0.988362
0.2616,0.782219,0.98738
0.2617,1.04068,0.986905
0.2618,0.957138,0.98698
0.2619,1.01855,0.986985
0.262,0.993492,0.987104
0.2621,0.845594,0.986681
0.2622,1.07887,0.986528
0.2623,0.960243,0.986735
0.2624,1.1651,0.98721
0.2625,1.29931,0.988745
0.2626,0.936109,0.989553
0.2627,1.12325,0.989804
0.2628,0.889862,0.989909
0.2629,0.965727,0.98952
0.263,1.20675,0.990126
0.2631,0.859164,0.990394
0.2632,1.04293,0.990148
0.2633,0.6439,0.989229
0.2634,1.03167,0.98828
0.2635,0.885189,0.988093
0.2636,1.188,0.988397
0.2637,1.19123,0.989657
0.2638,0.783856,0.989644
0.2639,1.11027,0.989377
0.264,0.834848,0.989272
0.2641,0.996219,0.98881
0.2642,1.00476,0.988883
0.2643,0.560374,0.987591
0.2644,1.04997,0.986448
0.2645,0.953064,0.986543
0.2646,0.903722,0.986178
0.2647,0.982988,0.98591
0.2648,1.2022,0.986578
0.2649,1.32408,0.988311
0.265,0.831292,0.988871
0.2651,0.734158,0.987579
0.2652,0.618842,0.985631
0.2653,0.922166,0.984283
0.2654,1.07575,0.984375
0.2655,0.903979,0.98441
0.2656,0.857731,0.983761
0.2657,0.926623,0.983187
0.2658,0.891353,0.982723
0.2659,0.936187,0.982291
0.266,1.32118,0.983208
0.2661,0.777732,0.983623
0.2662,0.973123,0.982945
0.2663,0.986859,0.982926
0.2664,0.664172,0.981941
0.2665,1.15042,0.981473
0.2666,1.33048,0.983095
0.2667,0.864431,0.983811
0.2668,0.969074,0.983391
0.2669,1.08688,0.983671
0.267,0.936072,0.983845
0.2671,1.07326,0.983975
0.2672,0.852328,0.983843
0.2673,1.1328,0.983897
0.2674,1.07455,0.984647
0.2675,1.11827,0.985347
0.2676,0.973674,0.985727
0.2677,1.19614,0.986348
0.2678,1.04139,0.987178
0.2679,1.0436,0.987524
0.268,1.20095,0.988368
0.2681,0.903932,0.98877
0.2682,1.33563,0.98959
0.2683,1.16859,0.991235
0.2684,1.09073,0.992102
0.2685,1.28099,0.993315
0.2686,1.36177,0.99537
0.2687,0.839861,0.99603
0.2688,0.662195,0.994496
0.2689,1.13258,0.993888
0.269,0.750243,0.993559
0.2691,0.858683,0.992374
0.2692,0.859162,0.991539
0.2693,1.16788,0.991676
0.2694,1.28407,0.993144
0.2695,0.798878,0.993447
0.2696,0.931882,0.992644
0.2697,1.18598,0.99306
0.2698,0.994192,0.993667
0.2699,0.903736,0.993387
0.27,0.85216,0.992664
0.2701,0.697765,0.991301
0.2702,1.11783,0.990778
0.2703,0.743997,0.990403
0.2704,0.788692,0.988999
0.2705,0.905925,0.988112
0.2706,1.10727,0.988228
0.2707,1.3775,0.989819
0.2708,1.0352,0.991176
0.2709,0.705609,0.990419
0.271,1.00854,0.989584
0.2711,0.875391,0.989286
0.2712,0.982609,0.988908
0.2713,1.41097,0.99021
0.2714,1.28438,0.992449
0.2715,1.0014,0.993392
0.2716,0.622881,0.992256
0.2717,0.962788,0.991007
0.2718,0.82352,0.990394
0.2719,0.667626,0.988861
0.272,1.07514,0.988125
0.2721,1.1994,0.989059
0.2722,0.989536,0.989719
0.2723,0.987491,0.989712
0.2724,0.995852,0.989724
0.2725,1.1713,0.990312
0.2726,0.966684,0.990805
0.2727,0.970438,0.990665
0.2728,1.12476,0.991022
0.2729,0.890312,0.991125
0.273,0.690955,0.98987
0.2731,0.976189,0.988891
0.2732,1.01054,0.988919
0.2733,1.10942,0.989364
0.2734,0.866573,0.989355
0.2735,1.34505,0.990085
0.2736,0.736225,0.990401
0.2737,0.996541,0.989625
0.2738,0.968515,0.98958
0.2739,0.938683,0.989355
0.274,0.766655,0.988499
0.2741,0.910807,0.98756
0.2742,1.18698,0.987945
0.2743,0.87728,0.988221
0.2744,1.04721,0.988059
0.2745,0.886498,0.987926
0.2746,0.901112,0.987336
0.2747,0.618886,0.985912
0.2748,0.749239,0.984022
0.2749,1.41343,0.984631
0.275,0.973848,0.98594
0.2751,1.19168,0.986547
0.2752,0.902045,0.986925
0.2753,1.11255,0.987052
0.2754,1.03016,0.98758
0.2755,1.1766,0.988306
0.2756,0.961436,0.988811
0.2757,0.56622,0.987402
0.2758,1.13567,0.986547
0.2759,0.918072,0.9868
0.276,1.19538,0.987238
0.2761,1.07218,0.988156
0.2762,1.32681,0.989479
0.2763,0.897871,0.990249
0.2764,0.740426,0.989177
0.2765,0.851876,0.987968
0.2766,0.971373,0.98749
0.2767,0.905451,0.987183
0.2768,0.905764,0.986672
0.2769,1.21363,0.987129
0.277,1.01489,0.987925
0.2771,0.990215,0.988017
0.2772,0.694837,0.987106
0.2773,0.979815,0.986167
0.2774,0.854061,0.985734
0.2775,1.18955,0.98596
0.2776,0.877847,0.986259
0.2777,1.15683,0.986453
0.2778,1.06601,0.987236
0.2779,0.649588,0.986426
0.278,1.20778,0.986064
0.2781,0.955364,0.986662
0.2782,1.07658,0.986846
0.2783,1.09586,0.987468
0.2784,0.803541,0.987231
0.2785,0.829121,0.986161
0.2786,0.966633,0.985608
0.2787,1.06396,0.985794
0.2788,0.908037,0.985795
0.2789,0.912465,0.985322
0.279,1.05572,0.985314
0.2791,1.29678,0.98651
0.2792,0.769487,0.986802
0.2793,1.02294,0.986235
0.2794,1.01655,0.986445
0.2795,1.19863,0.987204
0.2796,0.659887,0.986841
0.2797,1.06332,0.986056
0.2798,1.31328,0.987323
0.2799,0.849427,0.987912
0.28,1.09369,0.98781
0.2801,0.970191,0.988086
0.2802,1.18795,0.988656
0.2803,0.984694,0.989268
0.2804,1.13519,0.98971
0.2805,1.08605,0.990468
0.2806,0.932085,0.990584
0.2807,1.29014,0.991339
0.2808,0.899721,0.991988
0.2809,1.11812,0.992094
0.281,0.896846,0.99219
0.2811,0.864285,0.991491
0.2812,1.25145,0.991907
0.2813,0.699336,0.991804
0.2814,0.832598,0.990389
0.2815,1.20542,0.990568
0.2816,0.746961,0.990478
0.2817,0.664062,0.988693
0.2818,1.18219,0.988283
0.2819,1.1015,0.989244
0.282,0.94367,0.989453
0.2821,0.925201,0.989109
0.2822,1.03679,0.989058
0.2823,1.09739,0.989547
0.2824,0.968496,0.989818
0.2825,1.18544,0.990364
0.2826,0.890168,0.990661
0.2827,0.986646,0.990334
0.2828,1.13677,0.990781
0.2829,0.840297,0.990767
0.283,0.951352,0.990172
0.2831,0.65204,0.988992
0.2832,1.16162,0.988477
0.2833,1.00147,0.98906
0.2834,1.0096,0.989163
0.2835,0.723744,0.988396
0.2836,0.870238,0.987197
0.2837,1.11127,0.98722
0.2838,0.912121,0.987373
0.2839,1.01305,0.987218
0.284,1.14674,0.987798
0.2841,0.944245,0.98816
0.2842,1.21557,0.988734
0.2843,0.770723,0.988762
0.2844,1.06368,0.988314
0.2845,0.91781,0.988329
0.2846,0.868013,0.987731
0.2847,0.882911,0.987028
0.2848,1.12115,0.987122
0.2849,1.1703,0.988115
0.285,1.19746,0.989341
0.2851,0.923604,0.989787
0.2852,1.11414,0.98997
0.2853,1.10772,0.990727
0.2854,0.849101,0.99065
0.2855,1.00928,0.990265
0.2856,1.36364,0.991494
0.2857,1.29489,0.99361
0.2858,1.20481,0.995215
0.2859,1.08358,0.996148
0.286,1.03129,0.996532
0.2861,0.913194,0.996379
0.2862,1.20019,0.996757
0.2863,1.07507,0.99764
0.2864,1.12593,0.998284
0.2865,1.1402,0.999128
0.2866,0.571542,0.998231
0.2867,1.15418,0.997383
0.2868,1.10684,0.998217
0.2869,1.00007,0.998563
0.287,0.725646,0.997713
0.2871,1.14035,0.997307
0.2872,0.793809,0.997118
0.2873,1.08172,0.996746
0.2874,0.927729,0.996796
0.2875,1.24546,0.997359
0.2876,1.34751,0.999232
0.2877,1.04349,1.00046
0.2878,0.981204,1.00054
0.2879,0.734279,0.999642
0.288,0.78954,0.998153
0.2881,1.25605,0.998307
0.2882,0.798658,0.998489
0.2883,0.992625,0.997845
0.2884,0.929407,0.997614
0.2885,1.61121,0.999322
0.2886,0.902777,1.00094
0.2887,1.20689,1.00127
0.2888,0.832349,1.00139
0.2889,1.08737,1.00113
0.289,0.47768,0.999759
0.2891,0.897803,0.997805
0.2892,1.17777,0.998055
0.2893,0.659723,0.997559
0.2894,1.16716,0.997032
0.2895,0.789602,0.996915
0.2896,1.11656,0.99664
0.2897,1.28973,0.997934
0.2898,0.839883,0.998353
0.2899,1.21655,0.99854
0.29,0.679761,0.998224
0.2901,0.801927,0.996612
0.2902,0.861921,0.99558
0.2903,1.1508,0.995648
0.2904,0.968129,0.996048
0.2905,0.982932,0.995919
0.2906,1.28593,0.996787
0.2907,1.53491,0.999378
0.2908,0.956278,1.00092
0.2909,1.26938,1.00162
0.291,0.92389,1.00222
0.2911,0.40029,1.00009
0.2912,1.33423,0.999253
0.2913,1.01342,1.00035
0.2914,1.40245,1.00165
0.2915,0.965668,1.00279
0.2916,0.990052,1.00263
0.2917,0.703507,1.00166
0.2918,1.13712,1.00115
0.2919,0.919811,1.00132
0.292,0.859713,1.00062
0.2921,0.91311,0.999905
0.2922,0.769681,0.998912
0.2923,0.954395,0.998055
0.2924,1.42998,0.999271
0.2925,0.816889,1.00005
0.2926,1.00761,0.999498
0.2927,1.25845,1.00033
0.2928,1.02981,1.00124
0.2929,0.814344,1.00074
0.293,0.927136,0.999925
0.2931,1.10515,1.00003
0.2932,1.04652,1.0005
0.2933,1.163,1.00115
0.2934,0.866126,1.00124
0.2935,1.58076,1.00263
0.2936,1.15398,1.00492
0.2937,0.970917,1.00528
0.2938,1.06594,1.00536
0.2939,1.37816,1.00672
0.294,1.29326,1.00878
0.2941,0.949348,1.00948
0.2942,0.85993,1.00882
0.2943,0.942858,1.00815
0.2944,1.07976,1.00817
0.2945,1.13161,1.00878
0.2946,0.715654,1.00825
0.2947,0.915049,1.00704
0.2948,0.926153,1.0065
0.2949,1.06829,1.00644
0.295,1.05965,1.0068
0.2951,0.582451,1.00564
0.2952,0.874855,1.0039
0.2953,0.44152,1.00174
0.2954,1.41091,1.00126
0.2955,1.27916,1.00342
0.2956,1.12997,1.00468
0.2957,1.15634,1.00554
0.2958,0.743226,1.0052
0.2959,0.84565,1.00388
0.296,0.917396,1.00311
0.2961,0.6942,1.00187
0.2962,1.12155,1.00128
0.2963,0.781051,1.00097
0.2964,1.12208,1.00066
0.2965,0.750185,1.00026
0.2966,0.761405,0.998726
0.2967,0.647693,0.996884
0.2968,1.48478,0.997318
0.2969,0.9667,0.998749
0.297,1.17967,0.999215
0.2971,1.22121,1.00048
0.2972,1.1997,1.00179
0.2973,1.02938,1.0025
0.2974,1.1041,1.0029
0.2975,0.823206,1.00265
0.2976,1.14587,1.00254
0.2977,0.977761,1.00291
0.2978,0.810788,1.00223
0.2979,0.693815,1.00067
0.298,1.03742,0.99982
0.2981,1.00135,0.999942
0.2982,1.00222,0.999954
0.2983,1.00689,0.999982
0.2984,1.11831,1.00037
0.2985,0.943852,1.00057
0.2986,0.896006,1.00006
0.2987,1.20839,1.00039
0.2988,0.804554,1.00043
0.2989,1.00394,0.999824
0.299,1.16479,1.00035
0.2991,0.918379,1.00061
0.2992,0.897527,1.00003
0.2993,0.78356,0.999033
0.2994,1.25131,0.999148
0.2995,1.02175,1.00001
0.2996,0.983216,1.00002
0.2997,1.59538,1.00184
0.2998,1.04393,1.00383
0.2999,0.809322,1.00334
0.3,0.850049,1.00226
0.3001,0.923825,1.00153
0.3002,0.897883,1.00096
0.3003,1.17375,1.00118
0.3004,0.864866,1.0013
0.3005,0.981429,1.00081
0.3006,1.26567,1.00158
0.3007,0.831742,1.00187
0.3008,0.742211,1.00053
0.3009,1.11921,1.00009
0.301,0.73772,0.999639
0.3011,1.19102,0.999418
0.3012,0.933262,0.999811
0.3013,0.893815,0.999271
0.3014,0.969296,0.998847
0.3015,0.715023,0.997865
0.3016,0.969163,0.99689
0.3017,0.867968,0.996399
0.3018,1.06831,0.996222
0.3019,0.663221,0.995405
0.302,1.15683,0.99487
0.3021,0.986552,0.995351
0.3022,1.15217,0.995815
0.3023,0.766764,0.995587
0.3024,0.712564,0.993984
0.3025,0.909074,0.992837
0.3026,0.634365,0.991452
0.3027,1.07261,0.990588
0.3028,0.608827,0.989649
0.3029,0.831001,0.98796
0.303,0.86835,0.987094
0.3031,0.73793,0.985941
0.3032,1.04559,0.985351
0.3033,1.11322,0.985941
0.3034,0.736006,0.985556
0.3035,0.71047,0.983913
0.3036,0.930706,0.98289
0.3037,0.86523,0.982358
0.3038,1.03646,0.982161
0.3039,1.39409,0.983621
0.304,0.765118,0.984222
0.3041,0.912542,0.983312
0.3042,1.32288,0.984154
0.3043,0.859825,0.984825
0.3044,1.06844,0.984695
0.3045,0.86591,0.984586
0.3046,0.734875,0.983432
0.3047,1.21323,0.983373
0.3048,1.22384,0.984846
0.3049,1.02109,0.985708
0.305,0.862549,0.985433
0.3051,0.893689,0.984761
0.3052,1.16485,0.98504
0.3053,1.17951,0.986212
0.3054,1.09751,0.987166
0.3055,1.23101,0.988275
0.3056,0.88067,0.988698
0.3057,1.09754,0.988701
0.3058,1.44842,0.990481
0.3059,1.12447,0.992335
0.306,1.13092,0.993183
