# PTYA_CSV_VERSION: 1
# SIGNAL: name=time, group=General, row=0, col=0, dim=1
# SIGNAL: name=input, group=General, row=0, col=0, dim=1
# SIGNAL: name=output, group=General, row=0, col=0, dim=1
time,input,output
0.0848,0.0941088,0.544835
0.0849,0.0627911,0.530409
0.085,0.0314113,0.515459
0.0851,5.52335e-07,0.5
0.0852,-0.0314102,0.484048
0.0853,-0.06279,0.467618
0.0854,-0.0941077,0.450727
0.0855,-0.125333,0.433391
0.0856,-0.156434,0.415627
0.0857,-0.187381,0.397453
0.0858,-0.218143,0.378887
0.0859,-0.248689,0.359947
0.086,-0.278991,0.340652
0.0861,-0.309016,0.32102
0.0862,-0.338738,0.301072
0.0863,-0.368124,0.280826
0.0864,-0.397147,0.260304
0.0865,-0.425779,0.239524
0.0866,-0.45399,0.218508
0.0867,-0.481753,0.197277
0.0868,-0.509041,0.175851
0.0869,-0.535826,0.154251
0.087,-0.562083,0.132499
0.0871,-0.587785,0.110616
0.0872,-0.612907,0.0886244
0.0873,-0.637424,0.066545
0.0874,-0.661311,0.0444
0.0875,-0.684547,0.0222112
0.0876,-0.707106,3.88412e-07
0.0877,-0.728968,-0.0222104
0.0878,-0.750111,-0.0443992
0.0879,-0.770513,-0.0665442
0.088,-0.790155,-0.0886236
0.0881,-0.809017,-0.110615
0.0882,-0.82708,-0.132498
0.0883,-0.844328,-0.15425
0.0884,-0.860742,-0.17585
0.0885,-0.876306,-0.197276
0.0886,-0.891006,-0.218508
0.0887,-0.904827,-0.239524
0.0888,-0.917754,-0.260303
0.0889,-0.929776,-0.280826
0.089,-0.940881,-0.301071
0.0891,-0.951056,-0.321019
0.0892,-0.960294,-0.340651
0.0893,-0.968583,-0.359946
0.0894,-0.975917,-0.378886
0.0895,-0.982287,-0.397453
0.0896,-0.987688,-0.415627
0.0897,-0.992115,-0.43339
0.0898,-0.995562,-0.450727
0.0899,-0.998027,-0.467618
0.09,-0.999507,-0.484048
0.0901,-1,-0.5
0.0902,-0.999507,-0.515458
0.0903,-0.998027,-0.530408
0.0904,-0.995562,-0.544835
0.0905,-0.992115,-0.558724
0.0906,-0.987688,-0.572061
0.0907,-0.982287,-0.584834
0.0908,-0.975917,-0.59703
0.0909,-0.968583,-0.608636
0.091,-0.960294,-0.619642
0.0911,-0.951057,-0.630037
0.0912,-0.940881,-0.639809
0.0913,-0.929777,-0.64895
0.0914,-0.917755,-0.657451
0.0915,-0.904827,-0.665303
0.0916,-0.891007,-0.672498
0.0917,-0.876307,-0.67903
0.0918,-0.860742,-0.684892
0.0919,-0.844328,-0.690077
0.092,-0.827081,-0.694582
0.0921,-0.809017,-0.698401
0.0922,-0.790155,-0.701531
0.0923,-0.770514,-0.703969
0.0924,-0.750111,-0.705711
0.0925,-0.728969,-0.706758
0.0926,-0.707107,-0.707107
0.0927,-0.684548,-0.706758
0.0928,-0.661312,-0.705711
0.0929,-0.637425,-0.703969
0.093,-0.612907,-0.701531
0.0931,-0.587785,-0.698401
0.0932,-0.562084,-0.694582
0.0933,-0.535827,-0.690077
0.0934,-0.509042,-0.684892
0.0935,-0.481754,-0.67903
0.0936,-0.453991,-0.672499
0.0937,-0.42578,-0.665303
0.0938,-0.397148,-0.657451
0.0939,-0.368125,-0.648951
0.094,-0.338739,-0.63981
0.0941,-0.309018,-0.630037
0.0942,-0.278992,-0.619643
0.0943,-0.24869,-0.608637
0.0944,-0.218144,-0.59703
0.0945,-0.187382,-0.584835
0.0946,-0.156435,-0.572062
0.0947,-0.125334,-0.558724
0.0948,-0.0941088,-0.544835
0.0949,-0.062791,-0.530409
0.095,-0.0314112,-0.515459
0.0951,-4.64912e-07,-0.5
0.0952,0.0314103,-0.484048
0.0953,0.0627901,-0.467618
0.0954,0.0941074,-0.450727
0.0955,0.125333,-0.433391
0.0956,0.156434,-0.415627
0.0957,0.187381,-0.397453
0.0958,0.218143,-0.378887
0.0959,0.24869,-0.359947
0.096,0.278991,-0.340652
0.0961,0.309017,-0.32102
0.0962,0.338737,-0.301072
0.0963,0.368124,-0.280826
0.0964,0.397147,-0.260304
0.0965,0.425779,-0.239524
0.0966,0.45399,-0.218508
0.0967,0.481753,-0.197277
0.0968,0.509041,-0.175851
0.0969,0.535827,-0.154251
0.097,0.562083,-0.132499
0.0971,0.587785,-0.110616
0.0972,0.612907,-0.0886243
0.0973,0.637423,-0.066545
0.0974,0.661311,-0.0444
0.0975,0.684547,-0.0222111
0.0976,0.707106,-3.79163e-07
0.0977,0.728968,0.0222104
0.0978,0.750111,0.0443992
0.0979,0.770513,0.0665442
0.098,0.790155,0.0886236
0.0981,0.809017,0.110615
0.0982,0.82708,0.132498
0.0983,0.844328,0.15425
0.0984,0.860742,0.17585
0.0985,0.876306,0.197276
0.0986,0.891006,0.218508
0.0987,0.904827,0.239524
0.0988,0.917754,0.260303
0.0989,0.929776,0.280826
0.099,0.940881,0.301071
0.0991,0.951056,0.321019
0.0992,0.960293,0.340651
0.0993,0.968583,0.359946
0.0994,0.975917,0.378886
0.0995,0.982287,0.397453
0.0996,0.987688,0.415627
0.0997,0.992115,0.43339
0.0998,0.995562,0.450727
0.0999,0.998027,0.467618
0.1,0.999507,0.484048
0.1001,1,0.5
0.1002,0.999507,0.515458
0.1003,0.998027,0.530408
0.1004,0.995562,0.544835
0.1005,0.992115,0.558724
0.1006,0.987688,0.572061
0.1007,0.982287,0.584834
0.1008,0.975917,0.59703
0.1009,0.968583,0.608636
0.101,0.960294,0.619642
0.1011,0.951057,0.630037
0.1012,0.940881,0.639809
0.1013,0.929777,0.64895
0.1014,0.917755,0.657451
0.1015,0.904827,0.665303
0.1016,0.891007,0.672498
0.1017,0.876307,0.67903
0.1018,0.860742,0.684892
0.1019,0.844328,0.690077
0.102,0.827081,0.694582
0.1021,0.809017,0.698401
0.1022,0.790155,0.701531
0.1023,0.770514,0.703969
0.1024,0.750112,0.705711
0.1025,0.728969,0.706758
0.1026,0.707107,0.707107
0.1027,0.684548,0.706758
0.1028,0.661312,0.705712
0.1029,0.637425,0.703969
0.103,0.612908,0.701531
0.1031,0.587786,0.698401
0.1032,0.562084,0.694582
0.1033,0.535827,0.690077
0.1034,0.509042,0.684892
0.1035,0.481754,0.67903
0.1036,0.453991,0.672499
0.1037,0.42578,0.665303
0.1038,0.397149,0.657451
0.1039,0.368125,0.648951
0.104,0.338739,0.63981
0.1041,0.309018,0.630037
0.1042,0.278992,0.619643
0.1043,0.248691,0.608637
0.1044,0.218144,0.59703
0.1045,0.187382,0.584835
0.1046,0.156435,0.572062
0.1047,0.125334,0.558724
0.1048,0.094109,0.544835
0.1049,0.0627912,0.530409
0.105,0.0314114,0.515459
0.1051,6.71544e-07,0.5
0.1052,-0.03141,0.484048
0.1053,-0.0627898,0.467618
0.1054,-0.0941077,0.450727
0.1055,-0.125333,0.433391
0.1056,-0.156434,0.415627
0.1057,-0.187381,0.397453
0.1058,-0.218143,0.378887
0.1059,-0.248689,0.359947
0.106,-0.27899,0.340652
0.1061,-0.309016,0.32102
0.1062,-0.338737,0.301072
0.1063,-0.368124,0.280826
0.1064,-0.397147,0.260304
0.1065,-0.425779,0.239524
0.1066,-0.45399,0.218508
0.1067,-0.481753,0.197277
0.1068,-0.509041,0.175851
0.1069,-0.535826,0.154251
0.107,-0.562083,0.132499
0.1071,-0.587785,0.110616
0.1072,-0.612906,0.0886245
0.1073,-0.637424,0.0665451
0.1074,-0.661311,0.0444001
0.1075,-0.684546,0.0222113
0.1076,-0.707106,4.95472e-07
0.1077,-0.728968,-0.0222103
0.1078,-0.750111,-0.0443991
0.1079,-0.770513,-0.0665441
0.108,-0.790155,-0.0886235
0.1081,-0.809017,-0.110615
0.1082,-0.82708,-0.132498
0.1083,-0.844328,-0.15425
0.1084,-0.860742,-0.17585
0.1085,-0.876306,-0.197276
0.1086,-0.891006,-0.218508
0.1087,-0.904827,-0.239523
0.1088,-0.917754,-0.260303
0.1089,-0.929776,-0.280826
0.109,-0.940881,-0.301071
0.1091,-0.951056,-0.321019
0.1092,-0.960293,-0.340651
0.1093,-0.968583,-0.359946
0.1094,-0.975917,-0.378886
0.1095,-0.982287,-0.397453
0.1096,-0.987688,-0.415627
0.1097,-0.992115,-0.43339
0.1098,-0.995562,-0.450726
0.1099,-0.998027,-0.467618
0.11,-0.999507,-0.484048
0.1101,-1,-0.5
0.1102,-0.999507,-0.515458
0.1103,-0.998027,-0.530408
0.1104,-0.995562,-0.544835
0.1105,-0.992115,-0.558724
0.1106,-0.987688,-0.572061
0.1107,-0.982287,-0.584834
0.1108,-0.975917,-0.59703
0.1109,-0.968583,-0.608636
0.111,-0.960294,-0.619642
0.1111,-0.951057,-0.630037
0.1112,-0.940881,-0.639809
0.1113,-0.929777,-0.64895
0.1114,-0.917755,-0.657451
0.1115,-0.904827,-0.665303
0.1116,-0.891007,-0.672498
0.1117,-0.876307,-0.67903
0.1118,-0.860742,-0.684892
0.1119,-0.844328,-0.690077
0.112,-0.827081,-0.694582
0.1121,-0.809017,-0.698401
0.1122,-0.790155,-0.701531
0.1123,-0.770514,-0.703969
0.1124,-0.750111,-0.705711
0.1125,-0.728969,-0.706758
0.1126,-0.707107,-0.707107
0.1127,-0.684548,-0.706758
0.1128,-0.661312,-0.705711
0.1129,-0.637425,-0.703969
0.113,-0.612908,-0.701531
0.1131,-0.587786,-0.698401
0.1132,-0.562084,-0.694582
0.1133,-0.535827,-0.690077
0.1134,-0.509042,-0.684892
0.1135,-0.481754,-0.67903
0.1136,-0.453991,-0.672499
0.1137,-0.42578,-0.665303
0.1138,-0.397148,-0.657451
0.1139,-0.368125,-0.648951
0.114,-0.338739,-0.63981
0.1141,-0.309018,-0.630037
0.1142,-0.278992,-0.619643
0.1143,-0.24869,-0.608637
0.1144,-0.218144,-0.59703
0.1145,-0.187382,-0.584835
0.1146,-0.156435,-0.572062
0.1147,-0.125334,-0.558724
0.1148,-0.0941088,-0.544835
0.1149,-0.062791,-0.530409
0.115,-0.0314112,-0.515459
0.1151,-4.64912e-07,-0.5
0.1152,0.0314103,-0.484048
0.1153,0.0627901,-0.467618
0.1154,0.0941074,-0.450727
0.1155,0.125332,-0.433391
0.1156,0.156434,-0.415627
0.1157,0.18738,-0.397453
0.1158,0.218142,-0.378887
0.1159,0.248689,-0.359947
0.116,0.278991,-0.340652
0.1161,0.309017,-0.32102
0.1162,0.338737,-0.301072
0.1163,0.368124,-0.280826
0.1164,0.397147,-0.260304
0.1165,0.425779,-0.239524
0.1166,0.45399,-0.218508
0.1167,0.481753,-0.197277
0.1168,0.509041,-0.175851
0.1169,0.535826,-0.154251
0.117,0.562083,-0.132499
0.1171,0.587785,-0.110616
0.1172,0.612907,-0.0886244
0.1173,0.637423,-0.0665451
0.1174,0.661311,-0.0444001
0.1175,0.684547,-0.0222112
0.1176,0.707106,-4.69519e-07
0.1177,0.728968,0.0222103
0.1178,0.750111,0.0443991
0.1179,0.770513,0.0665442
0.118,0.790155,0.0886235
0.1181,0.809017,0.110615
0.1182,0.82708,0.132498
0.1183,0.844327,0.15425
0.1184,0.860741,0.17585
0.1185,0.876306,0.197276
0.1186,0.891006,0.218508
0.1187,0.904827,0.239523
0.1188,0.917754,0.260303
0.1189,0.929776,0.280826
0.119,0.940881,0.301071
0.1191,0.951056,0.321019
0.1192,0.960293,0.340651
0.1193,0.968583,0.359946
0.1194,0.975916,0.378886
0.1195,0.982287,0.397453
0.1196,0.987688,0.415627
0.1197,0.992115,0.43339
0.1198,0.995562,0.450726
0.1199,0.998027,0.467618
0.12,0.999507,0.484048
0.1201,1,0.5
0.1202,0.999507,0.515458
0.1203,0.998027,0.530408
0.1204,0.995562,0.544835
0.1205,0.992115,0.558724
0.1206,0.987688,0.572061
0.1207,0.982287,0.584834
0.1208,0.975917,0.59703
0.1209,0.968583,0.608636
0.121,0.960294,0.619642
0.1211,0.951057,0.630037
0.1212,0.940881,0.639809
0.1213,0.929777,0.64895
0.1214,0.917755,0.657451
0.1215,0.904827,0.665303
0.1216,0.891007,0.672498
0.1217,0.876307,0.67903
0.1218,0.860742,0.684892
0.1219,0.844328,0.690077
0.122,0.827081,0.694582
0.1221,0.809018,0.698401
0.1222,0.790156,0.701531
0.1223,0.770514,0.703969
0.1224,0.750112,0.705711
0.1225,0.728969,0.706758
0.1226,0.707107,0.707107
0.1227,0.684548,0.706758
0.1228,0.661313,0.705712
0.1229,0.637425,0.703969
0.123,0.612908,0.701531
0.1231,0.587786,0.698401
0.1232,0.562084,0.694582
0.1233,0.535827,0.690078
0.1234,0.509042,0.684892
0.1235,0.481754,0.67903
0.1236,0.453991,0.672499
0.1237,0.42578,0.665303
0.1238,0.397149,0.657452
0.1239,0.368125,0.648951
0.124,0.338739,0.63981
0.1241,0.309018,0.630037
0.1242,0.278992,0.619643
0.1243,0.248691,0.608637
0.1244,0.218144,0.59703
0.1245,0.187382,0.584835
0.1246,0.156435,0.572062
0.1247,0.125334,0.558724
0.1248,0.0941091,0.544836
0.1249,0.0627913,0.530409
0.125,0.0314117,0.515459
0.1251,7.90754e-07,0.5
0.1252,-0.0314099,0.484048
0.1253,-0.0627898,0.467619
0.1254,-0.0941076,0.450727
0.1255,-0.125332,0.433391
0.1256,-0.156434,0.415627
0.1257,-0.18738,0.397453
0.1258,-0.218142,0.378887
0.1259,-0.248689,0.359947
0.126,-0.27899,0.340652
0.1261,-0.309016,0.32102
0.1262,-0.338737,0.301072
0.1263,-0.368124,0.280827
0.1264,-0.397147,0.260304
0.1265,-0.425779,0.239524
0.1266,-0.45399,0.218509
0.1267,-0.481753,0.197277
0.1268,-0.509041,0.175851
0.1269,-0.535826,0.154251
0.127,-0.562083,0.132499
0.1271,-0.587784,0.110616
0.1272,-0.612906,0.0886246
0.1273,-0.637423,0.0665452
0.1274,-0.661311,0.0444002
0.1275,-0.684546,0.0222113
0.1276,-0.707106,5.90902e-07
0.1277,-0.728968,-0.0222102
0.1278,-0.750111,-0.044399
0.1279,-0.770513,-0.066544
0.128,-0.790154,-0.0886234
0.1281,-0.809016,-0.110615
0.1282,-0.82708,-0.132498
0.1283,-0.844327,-0.15425
0.1284,-0.860742,-0.17585
0.1285,-0.876306,-0.197276
0.1286,-0.891006,-0.218507
0.1287,-0.904827,-0.239523
0.1288,-0.917754,-0.260303
0.1289,-0.929776,-0.280825
0.129,-0.94088,-0.301071
0.1291,-0.951056,-0.321019
0.1292,-0.960293,-0.340651
0.1293,-0.968583,-0.359946
0.1294,-0.975917,-0.378886
0.1295,-0.982287,-0.397453
0.1296,-0.987688,-0.415626
0.1297,-0.992115,-0.43339
0.1298,-0.995562,-0.450726
0.1299,-0.998027,-0.467618
0.13,-0.999507,-0.484047
0.1301,-1,-0.5
0.1302,-0.999507,-0.515458
0.1303,-0.998027,-0.530408
0.1304,-0.995562,-0.544835
0.1305,-0.992115,-0.558724
0.1306,-0.987688,-0.572061
0.1307,-0.982287,-0.584834
0.1308,-0.975917,-0.59703
0.1309,-0.968583,-0.608636
0.131,-0.960294,-0.619642
0.1311,-0.951057,-0.630036
0.1312,-0.940881,-0.639809
0.1313,-0.929777,-0.64895
0.1314,-0.917755,-0.657451
0.1315,-0.904827,-0.665303
0.1316,-0.891007,-0.672498
0.1317,-0.876307,-0.67903
0.1318,-0.860742,-0.684892
0.1319,-0.844328,-0.690077
0.132,-0.827081,-0.694582
0.1321,-0.809017,-0.698401
0.1322,-0.790156,-0.701531
0.1323,-0.770514,-0.703969
0.1324,-0.750112,-0.705711
0.1325,-0.728969,-0.706758
0.1326,-0.707107,-0.707107
0.1327,-0.684548,-0.706758
0.1328,-0.661312,-0.705711
0.1329,-0.637425,-0.703969
0.133,-0.612908,-0.701531
0.1331,-0.587786,-0.698401
0.1332,-0.562084,-0.694582
0.1333,-0.535827,-0.690077
0.1334,-0.509042,-0.684892
0.1335,-0.481754,-0.67903
0.1336,-0.453992,-0.672499
0.1337,-0.42578,-0.665303
0.1338,-0.397149,-0.657452
0.1339,-0.368125,-0.648951
0.134,-0.338739,-0.63981
0.1341,-0.309018,-0.630037
0.1342,-0.278992,-0.619643
0.1343,-0.24869,-0.608637
0.1344,-0.218144,-0.59703
0.1345,-0.187382,-0.584835
0.1346,-0.156435,-0.572062
0.1347,-0.125334,-0.558724
0.1348,-0.0941093,-0.544836
0.1349,-0.0627915,-0.530409
0.135,-0.0314117,-0.515459
0.1351,-9.41749e-07,-0.5
0.1352,0.0314103,-0.484048
0.1353,0.0627901,-0.467619
0.1354,0.0941074,-0.450727
0.1355,0.125332,-0.433391
0.1356,0.156434,-0.415627
0.1357,0.18738,-0.397453
0.1358,0.218142,-0.378887
0.1359,0.248689,-0.359947
0.136,0.27899,-0.340652
0.1361,0.309016,-0.32102
0.1362,0.338737,-0.301072
0.1363,0.368124,-0.280826
0.1364,0.397147,-0.260304
0.1365,0.425779,-0.239524
0.1366,0.45399,-0.218509
0.1367,0.481753,-0.197277
0.1368,0.509041,-0.175851
0.1369,0.535826,-0.154251
0.137,0.562083,-0.132499
0.1371,0.587785,-0.110616
0.1372,0.612907,-0.0886245
0.1373,0.637423,-0.0665452
0.1374,0.661311,-0.0444001
0.1375,0.684546,-0.0222113
0.1376,0.707106,-5.65199e-07
0.1377,0.728968,0.0222102
0.1378,0.750111,0.044399
0.1379,0.770513,0.0665441
0.138,0.790155,0.0886234
0.1381,0.809017,0.110615
0.1382,0.82708,0.132498
0.1383,0.844327,0.15425
0.1384,0.860741,0.17585
0.1385,0.876306,0.197276
0.1386,0.891006,0.218507
0.1387,0.904827,0.239523
0.1388,0.917754,0.260303
0.1389,0.929776,0.280825
0.139,0.940881,0.301071
0.1391,0.951056,0.321019
0.1392,0.960293,0.340651
0.1393,0.968583,0.359946
0.1394,0.975916,0.378886
0.1395,0.982287,0.397453
0.1396,0.987688,0.415626
0.1397,0.992115,0.43339
0.1398,0.995562,0.450726
0.1399,0.998027,0.467618
0.14,0.999507,0.484048
0.1401,1,0.5
0.1402,0.999507,0.515458
0.1403,0.998027,0.530408
0.1404,0.995562,0.544835
0.1405,0.992115,0.558724
0.1406,0.987688,0.572061
0.1407,0.982287,0.584834
0.1408,0.975917,0.59703
0.1409,0.968583,0.608636
0.141,0.960294,0.619642
0.1411,0.951057,0.630037
0.1412,0.940881,0.639809
0.1413,0.929777,0.64895
0.1414,0.917755,0.657451
0.1415,0.904827,0.665303
0.1416,0.891007,0.672498
0.1417,0.876307,0.67903
0.1418,0.860743,0.684892
0.1419,0.844328,0.690077
0.142,0.827081,0.694582
0.1421,0.809018,0.698401
0.1422,0.790156,0.701531
0.1423,0.770514,0.703969
0.1424,0.750112,0.705711
0.1425,0.728969,0.706758
0.1426,0.707107,0.707107
0.1427,0.684548,0.706758
0.1428,0.661313,0.705712
0.1429,0.637425,0.703969
0.143,0.612908,0.701531
0.1431,0.587786,0.698401
0.1432,0.562084,0.694582
0.1433,0.535828,0.690078
0.1434,0.509042,0.684892
0.1435,0.481755,0.67903
0.1436,0.453991,0.672499
0.1437,0.42578,0.665303
0.1438,0.397149,0.657452
0.1439,0.368126,0.648951
0.144,0.338739,0.63981
0.1441,0.309018,0.630037
0.1442,0.278992,0.619643
0.1443,0.248691,0.608637
0.1444,0.218144,0.59703
0.1445,0.187382,0.584835
0.1446,0.156435,0.572062
0.1447,0.125334,0.558724
0.1448,0.0941093,0.544836
0.1449,0.0627917,0.530409
0.145,0.0314117,0.515459
0.1451,1.02917e-06,0.5
0.1452,-0.0314099,0.484048
0.1453,-0.0627895,0.467619
0.1454,-0.0941073,0.450727
0.1455,-0.125332,0.433391
0.1456,-0.156433,0.415628
0.1457,-0.18738,0.397454
0.1458,-0.218142,0.378887
0.1459,-0.248689,0.359947
0.146,-0.27899,0.340652
0.1461,-0.309016,0.32102
0.1462,-0.338737,0.301072
0.1463,-0.368124,0.280827
0.1464,-0.397147,0.260304
0.1465,-0.425779,0.239525
0.1466,-0.45399,0.218509
0.1467,-0.481753,0.197277
0.1468,-0.509041,0.175851
0.1469,-0.535826,0.154251
0.147,-0.562083,0.132499
0.1471,-0.587784,0.110617
0.1472,-0.612906,0.0886247
0.1473,-0.637423,0.0665453
0.1474,-0.661311,0.0444003
0.1475,-0.684546,0.0222114
0.1476,-0.707106,6.80676e-07
0.1477,-0.728968,-0.0222101
0.1478,-0.75011,-0.0443989
0.1479,-0.770513,-0.066544
0.148,-0.790154,-0.0886233
0.1481,-0.809016,-0.110615
0.1482,-0.82708,-0.132498
0.1483,-0.844327,-0.15425
0.1484,-0.860742,-0.17585
0.1485,-0.876306,-0.197276
0.1486,-0.891006,-0.218507
0.1487,-0.904827,-0.239523
0.1488,-0.917754,-0.260303
0.1489,-0.929776,-0.280825
0.149,-0.94088,-0.301071
0.1491,-0.951056,-0.321019
0.1492,-0.960293,-0.340651
0.1493,-0.968583,-0.359946
0.1494,-0.975917,-0.378886
0.1495,-0.982287,-0.397452
0.1496,-0.987688,-0.415626
0.1497,-0.992115,-0.43339
0.1498,-0.995562,-0.450726
0.1499,-0.998027,-0.467618
0.15,-0.999507,-0.484047
0.1501,-1,-0.5
0.1502,-0.999507,-0.515458
0.1503,-0.998027,-0.530408
0.1504,-0.995562,-0.544835
0.1505,-0.992115,-0.558724
0.1506,-0.987688,-0.572061
0.1507,-0.982287,-0.584834
0.1508,-0.975917,-0.59703
0.1509,-0.968583,-0.608636
0.151,-0.960294,-0.619642
0.1511,-0.951057,-0.630036
0.1512,-0.940881,-0.639809
0.1513,-0.929777,-0.64895
0.1514,-0.917755,-0.657451
0.1515,-0.904828,-0.665303
0.1516,-0.891007,-0.672498
0.1517,-0.876307,-0.67903
0.1518,-0.860742,-0.684892
0.1519,-0.844328,-0.690077
0.152,-0.827081,-0.694582
0.1521,-0.809017,-0.698401
0.1522,-0.790156,-0.701531
0.1523,-0.770514,-0.703969
0.1524,-0.750112,-0.705711
0.1525,-0.728969,-0.706758
0.1526,-0.707107,-0.707107
0.1527,-0.684548,-0.706758
0.1528,-0.661313,-0.705712
0.1529,-0.637425,-0.703969
0.153,-0.612908,-0.701531
0.1531,-0.587786,-0.698401
0.1532,-0.562084,-0.694582
0.1533,-0.535827,-0.690077
0.1534,-0.509042,-0.684892
0.1535,-0.481754,-0.67903
0.1536,-0.453992,-0.672499
0.1537,-0.42578,-0.665303
0.1538,-0.397149,-0.657452
0.1539,-0.368126,-0.648951
0.154,-0.338739,-0.63981
0.1541,-0.309018,-0.630037
0.1542,-0.278992,-0.619643
0.1543,-0.248691,-0.608637
0.1544,-0.218144,-0.59703
0.1545,-0.187382,-0.584835
0.1546,-0.156435,-0.572062
0.1547,-0.125334,-0.558724
0.1548,-0.0941093,-0.544836
0.1549,-0.0627915,-0.530409
0.155,-0.0314117,-0.515459
0.1551,-9.41749e-07,-0.5
0.1552,0.0314098,-0.484048
0.1553,0.0627896,-0.467619
0.1554,0.0941074,-0.450727
0.1555,0.125332,-0.433391
0.1556,0.156433,-0.415627
0.1557,0.18738,-0.397454
0.1558,0.218142,-0.378887
0.1559,0.248689,-0.359947
0.156,0.27899,-0.340652
0.1561,0.309016,-0.32102
0.1562,0.338737,-0.301072
0.1563,0.368124,-0.280827
0.1564,0.397147,-0.260304
0.1565,0.425778,-0.239524
0.1566,0.453989,-0.218509
0.1567,0.481752,-0.197277
0.1568,0.50904,-0.175851
0.1569,0.535826,-0.154251
0.157,0.562083,-0.132499
0.1571,0.587785,-0.110617
0.1572,0.612907,-0.0886246
0.1573,0.637423,-0.0665453
0.1574,0.661311,-0.0444003
0.1575,0.684546,-0.0222114
0.1576,0.707106,-6.77144e-07
0.1577,0.728968,0.0222101
0.1578,0.75011,0.0443989
0.1579,0.770513,0.0665439
0.158,0.790154,0.0886233
0.1581,0.809016,0.110615
0.1582,0.82708,0.132498
0.1583,0.844327,0.15425
0.1584,0.860741,0.17585
0.1585,0.876306,0.197276
0.1586,0.891006,0.218507
0.1587,0.904827,0.239523
0.1588,0.917754,0.260303
0.1589,0.929776,0.280825
0.159,0.94088,0.301071
0.1591,0.951056,0.321019
0.1592,0.960293,0.340651
0.1593,0.968583,0.359946
0.1594,0.975916,0.378886
0.1595,0.982287,0.397452
0.1596,0.987688,0.415626
0.1597,0.992115,0.43339
0.1598,0.995562,0.450726
0.1599,0.998027,0.467618
0.16,0.999507,0.484047
0.1601,1,0.5
0.1602,0.999507,0.515458
0.1603,0.998027,0.530408
0.1604,0.995562,0.544835
0.1605,0.992115,0.558724
0.1606,0.987689,0.572061
0.1607,0.982287,0.584834
0.1608,0.975917,0.59703
0.1609,0.968583,0.608636
0.161,0.960294,0.619642
0.1611,0.951057,0.630036
0.1612,0.940881,0.639809
0.1613,0.929777,0.64895
0.1614,0.917755,0.657451
0.1615,0.904828,0.665303
0.1616,0.891007,0.672498
0.1617,0.876307,0.67903
0.1618,0.860743,0.684892
0.1619,0.844329,0.690077
0.162,0.827081,0.694582
0.1621,0.809018,0.698401
0.1622,0.790156,0.701531
0.1623,0.770514,0.703969
0.1624,0.750112,0.705711
0.1625,0.728969,0.706758
0.1626,0.707108,0.707107
0.1627,0.684548,0.706758
0.1628,0.661313,0.705712
0.1629,0.637425,0.703969
0.163,0.612908,0.701531
0.1631,0.587786,0.698401
0.1632,0.562084,0.694582
0.1633,0.535828,0.690078
0.1634,0.509042,0.684892
0.1635,0.481755,0.67903
0.1636,0.453991,0.672499
0.1637,0.42578,0.665303
0.1638,0.397149,0.657452
0.1639,0.368126,0.648951
0.164,0.338739,0.63981
0.1641,0.309018,0.630037
0.1642,0.278992,0.619643
0.1643,0.248691,0.608637
0.1644,0.218144,0.59703
0.1645,0.187382,0.584835
0.1646,0.156436,0.572062
0.1647,0.125334,0.558724
0.1648,0.0941094,0.544836
0.1649,0.0627917,0.530409
0.165,0.0314119,0.515459
0.1651,1.02917e-06,0.500001
0.1652,-0.0314096,0.484048
0.1653,-0.0627894,0.467619
0.1654,-0.0941072,0.450727
0.1655,-0.125332,0.433391
0.1656,-0.156433,0.415628
0.1657,-0.18738,0.397454
0.1658,-0.218142,0.378887
0.1659,-0.248689,0.359947
0.166,-0.27899,0.340652
0.1661,-0.309016,0.32102
0.1662,-0.338737,0.301072
0.1663,-0.368124,0.280827
0.1664,-0.397147,0.260304
0.1665,-0.425778,0.239525
0.1666,-0.45399,0.218509
0.1667,-0.481753,0.197277
0.1668,-0.50904,0.175851
0.1669,-0.535826,0.154251
0.167,-0.562083,0.132499
0.1671,-0.587784,0.110617
0.1672,-0.612906,0.0886248
0.1673,-0.637423,0.0665454
0.1674,-0.661311,0.0444004
0.1675,-0.684546,0.0222115
0.1676,-0.707106,7.8562e-07
0.1677,-0.728968,-0.02221
0.1678,-0.75011,-0.0443988
0.1679,-0.770513,-0.0665438
0.168,-0.790154,-0.0886232
0.1681,-0.809016,-0.110615
0.1682,-0.82708,-0.132498
0.1683,-0.844327,-0.15425
0.1684,-0.860741,-0.17585
0.1685,-0.876306,-0.197276
0.1686,-0.891006,-0.218507
0.1687,-0.904827,-0.239523
0.1688,-0.917754,-0.260303
0.1689,-0.929776,-0.280825
0.169,-0.94088,-0.301071
0.1691,-0.951056,-0.321019
0.1692,-0.960293,-0.340651
0.1693,-0.968583,-0.359946
0.1694,-0.975917,-0.378886
0.1695,-0.982287,-0.397452
0.1696,-0.987688,-0.415626
0.1697,-0.992115,-0.43339
0.1698,-0.995562,-0.450726
0.1699,-0.998027,-0.467618
0.17,-0.999507,-0.484047
0.1701,-1,-0.499999
0.1702,-0.999507,-0.515458
0.1703,-0.998027,-0.530408
0.1704,-0.995562,-0.544835
0.1705,-0.992115,-0.558724
0.1706,-0.987689,-0.572061
0.1707,-0.982287,-0.584834
0.1708,-0.975917,-0.59703
0.1709,-0.968583,-0.608636
0.171,-0.960294,-0.619642
